WORD,ROOT
فكغدفكما,غدف
كيلوغرامهم,
ولأربعائكن,ربع
وعصيركما,عصر
مربيتي,ربو
فسلحنكما,سلح
فليجانساها,جنس
فتفتحيها,فتح
فكإمارتهن,امر
تقططوهن,قط
فلأعزلكما,عزل
وكجالسته,جلس
ويحنئوهم,حنا
وسيماثلونهن,مثل
فبجماعها,جمع
نبتدعه,بدع
فلشعرية,شعر
لترابطتما,ربط
ويحايدانهم,حيد
مزقناهن,مزق
لفانا,لف
فيهضموهما,هضم
وسيهودون,هود
ولوريد,ورد
وبتدعيمهم,دعم
فبألماس,
فلرعو,رعو
ولبطئها,بطء
فتمدناكن,مدن
وتدهنتم,دهن
ولذنوبك,ذنب
ويصححانه,صح
وتستتبعه,تبع
فبرنامجاهما,
مياوماتهم,يوم
وخور,خور
ولمفضلتها,فضل
وتشركنني,شرك
ليتكتكاها,تكتك
لداجنها,دجن
وبمحفظاتهما,حفظ
وستسفهانكن,سفه
وكإحليل,حل
فآبقاي,ابق
لمتحفزتي,حفز
فلقزله,
وكملهياتها,لهو
فتحزبينهن,حزب
فسأعطفكن,عطف
فعوتاها,عوى
وحانتيكن,
سيصرعانكن,صرع
استلوها,سل
وكعيائكما,عي
بتلتا,بتل
فديسمبر,
كمصلحتهما,صلح
ملتصقون,لصق
ثقلتموهما,ثقل
ستخزقينهن,خزق
وكتنازعهن,نزع
فمنه,
واحتكرتاني,حكر
لدونمنا,
ولتستهدف,هدف
فلرواقيتيكن,روق
فالمعتوهون,عته
بالسجنين,سجن
وبمصفحتها,صفح
فسيميزونك,ميز
وسيكهربك,كهرب
مغلظتي,غلظ
وكأوتوبيسك,
بسحن,سحن
وليكفتها,كفت
وتسفرنهن,سفر
سيحمسنكم,حمس
وبرقيبيكن,رقب
لمشهوديهما,شهد
لفاتح,فتح
أكفأناهم,كفأ
فكالمسكر,سكر
بعاهن,عهن
فأرجنتينيتان,
ومغتربات,غرب
ليخفقنها,خفق
ولخاتون,ختن
لاختفاءي,خفى
ينفرنكن,نفر
وسيسيرنني,سير
فكإنهاكهم,نهك
ولتفترنها,فتر
فبسائسه,سوس
كمؤنستينا,انس
فلفضيتين,فض
مدعماتي,دعم
فلنعوده,عود
يرعشنني,رعش
وأعوجك,عوج
بالأفاشين,
فلأكلائكم,كلأ
لمنزلتهما,نزل
ستطرشها,طرش
ولتلسكوبيهن,
لموسومته,وسم
وكمطاعمها,طعم
فلبرادتهما,برد
تشجعيهم,شجع
سيتلمذونني,تلمذ
لعالميتيها,علم
وترسباتي,رسب
ينقبنه,نقب
فكحمالتيها,حمل
لملستم,ملس
وبعاقبتكن,عقب
فلتضخميك,ضخم
تعويضيكم,عوض
كشحاتتيهم,شحت
فستتنصر,نصر
وكعمرانية,عمر
فبسكرينكن,سكر
ويوكلانهن,وكل
وتراجعاتنا,رجع
ولتفركاني,فرك
لبضعهما,بضع
فهلسه,هلس
انغلاقك,غلق
سفهتاك,سفه
فبقواريركن,قر
وبمنقبضتيهما,قبض
المطل,طل
وننسمك,نسم
فأبقيتكم,بقى
وملازمتهن,لزم
فلصراعيها,صرع
فيوعياكن,وعى
ولاعبناهم,لعب
لمتخرجيكن,خرج
فليرفعونا,رفع
فجوفانا,جوف
ولامساهما,لمس
فعزيزتهما,عز
وبشحنكما,شحن
وكمقتبسيكن,قبس
فبمسجاتنا,سجو
وسينعشنهن,نعش
فليترفكما,ترف
بمتعارضيهما,عرض
لركباكما,ركب
فتيمماك,يم
وأنجاك,نجو
فليصروا,صر
فمتنازله,نزل
وبأرويتنا,
يستوفيانكما,وفى
فبالمحلاة,حلى
فدورتموهم,دور
فجليلهم,جل
فستعلكنهم,علك
وسيكملنكن,كمل
لتشوحوه,شوح
لتعتباكم,عتب
فتتوفوا,وفى
وستلقحها,لقح
لينتقينك,نقو
وفصيلاك,فصل
تستعبدنا,عبد
فتحتاجونها,حوج
فيشطروكم,شطر
تبعجك,بعج
فالحائزين,حيز
وليشبهاهم,شبه
تتلعلع,لعلع
وخجول,خجل
نقادة,نقد
لأخففها,خف
ولمجادلتيها,جدل
حمسانا,حمس
بالحاليتين,حول
وبدزيناتي,
فحمضكم,حمض
تبشعان,بشر
فتناولينني,نول
وكبخاريتيكما,بخر
وتمنطقكن,منطق
يلتهمهما,لهم
فصناعتي,صنع
وتتمازجان,مزج
ومفسدتنا,فسد
ولتجالدينا,جلد
هسيس,هس
وسيدهورونكن,دهور
فكاستهانتهما,هون
وليناقركما,نقر
لتوقعنهم,وقع
اعتماداتنا,عمد
وكمساهماتك,سهم
وكنهميه,نهم
كزيجتهن,زوج
بنفسائه,نفس
ويلازمانهن,لزم
ولطواقيكما,طقي
ولمشاتلهن,شتل
ستزداده,زيد
ستهزمها,هزم
فتتحفانه,تحف
فسيغتالون,غول
تكظي,كظ
فلتعنتكم,عنت
ويستثنونه,ثني
وتعاكسكن,عكس
ويحرشنكن,حرش
واستجرنك,جور
وبالأنثوية,انث
لذوقينا,ذوق
كسوالبها,سلب
ولجريمتها,جرم
وتنهداتي,نهد
يعقبن,عقب
ويفلقننا,فلق
وستخاطبينهن,خطب
فليكسحنا,كسح
فالغضائض,غض
عربجياه,
وبمتهيجتهن,هيج
حرمتماه,حرم
وليفطنوك,فطن
وبسبورتيهم,سبر
وعلكتكم,علك
ويسكرانا,سكر
ككحيليها,كحل
الفنيين,فن
ولنهجنها,هجن
فمتأسفاكن,اسف
وبنعمائهن,نعم
مقلداكما,قلد
فنبوءتيك,نبأ
وسنتصيدهن,صيد
فليوكلهما,وكل
فتصفيتكما,صفو
فلعرفائك,عرف
حصيني,حصن
فتخمريهم,خمر
متحصليكن,حصل
لتصادرا,صدر
فببنيويتكن,بنى
ولأسواطهم,سوط
وكاغتصابهم,غصب
وصفيتنني,صفو
فمعموري,عمر
فكعفنهن,عفن
ولتزهرهم,زهر
فليواثب,وثب
وتحبكننا,حبك
لشللكما,شل
ليشحطوها,شحط
فاضليك,فضل
فلتلحفانا,لحف
يرجمنا,رجم
بالاي,
لإحداثك,حدث
ستمنعانه,منع
فبسامعيها,سمع
ليتزمتا,زمت
ويرمسوهم,رمس
ولتميلاهما,ميل
وبالمستحفظ,حفظ
فجانحته,جنح
فبالمستميت,موت
لمبدديكم,بد
ولتسوياكما,سوى
فامتحنتاهن,محن
سترقدهن,رقد
ولنتتبعهما,تبع
فستلقمينني,لقم
وكرخصهن,رخص
فسيقرطكن,قرط
لتقدرني,قدر
يعرجونهن,عرج
ستتحامينها,حمى
فبأوروغواي,اور
لعناوينه,عنون
فتملساكن,ملس
ولعياراتكما,عير
ويملسني,ملس
لخاسراتنا,خسر
سعرنكم,سعر
وليزقزقاهم,زقزق
فسيغرسك,غرس
كشبهه,شبه
ولمائجيكما,موج
فدعكما,دع
فأقرضنكن,قرض
سأفترشها,فرش
ولزحافهما,زحف
لتكشطاها,كشط
فكمواقتهما,وقت
فنادمناك,ندم
وتلاحوهن,لحو
فلتتلمذينا,تلمذ
وتعتبراه,عبر
لأفلستا,فلس
وكعفتينا,عف
فللمستعمرتين,عمر
فسيقتديان,قدو
ومرافعتكما,رفع
فبدرهمهم,
بأجمعك,جمع
اليابانية,
ستقلمهن,قلم
وسيضمدنكما,ضمد
فلحقبك,حقب
ستباكرن,بكر
ستختمانكم,ختم
ليلاحقنهم,لحق
وكالخبازين,خبز
موقعاكما,وقع
ولشوحك,شوح
كالعلاف,علف
ونسيتمونا,نسى
ورمشهما,رمش
فبمستدعيتيها,دعو
إشعالكم,شعل
وسيتتبعهن,تبع
فاقرطهما,قرط
ومكثرتيهن,كثر
لتأكيدييهن,اكد
وبمعسكريهما,عسكر
لرالوا,ريل
فاحكمهن,حكم
وستضمنانها,ضمن
فسنناولهما,نول
فبمدلكهما,دلك
بالشحمين,شحم
فلفرامته,فرم
وأذنبتكن,ذنب
فبدراقكن,درق
فكحموضتي,حمض
لزعافكم,زعف
ومصره,صر
شنجتانا,شنج
كجذريتي,جذر
فلمرغوبتين,رغب
وبوصبكن,وصب
وستعشقينه,عشق
فلتطريك,طرى
فلعقدتين,عقد
ولتتعلموا,علم
سيكمشانكما,كمش
فأغدقتاكن,غدق
وبنزهاتهم,نزه
نديناكم,ندو
فكعيتينا,عي
فكرهاؤهما,رهو
باعتباطيتهن,عبط
لتالفيك,تلف
فيصدقوني,صدق
بمزاراته,زور
كشرطييها,شرط
ولمرتجلي,رجل
اتهمتم,وهم
فليتركانا,ترك
ظلالهم,ظل
ولتعبيراتكما,عبر
سيكمله,كمل
كتأهبهم,اهب
فلجملي,جمل
لتطهرنهم,طهر
لمكاكيكك,مك
فأعطتا,عطى
وكاستيلادها,ولد
فوبائهما,وبئ
وبغدرانك,غدر
لعوضاك,عوض
فأجزلن,جزل
كالممسوسة,مس
ستجننها,جن
وسنكافها,كفى
فلمحتضرته,حضر
وأنتهج,نهج
ورايتان,رأى
فكدبسهم,دبس
أذاعتكم,ذوع
بإفرنجيتيهن,فرنج
كمتفسختها,فسخ
يكدسوهما,كدس
وبيهوديتكما,
فكتوافقهم,وفق
وكبشيكما,كبش
باستدعائنا,دعو
ستخبزون,خبز
فلتكممنهم,كم
أحايدها,حيد
فمرسومتين,رسم
ولابتهاليها,بهل
ومنقذيكم,نقذ
مبدئه,بدء
فكحكميتيه,حكم
كانسيابيكما,سيب
بمنتظرك,نظر
والانعكاسيين,عكس
ولنحمدل,حمدل
تفقههن,فقه
فتظاهريتك,ظهر
فتلتقيها,لقى
فكجفرتيهما,
لأهيني,هون
خروعها,
فمنشودين,نشد
فكبسولتانا,
فللقيا,لقى
تنسجاني,نسج
لملاحتيهم,ملح
فلإكلينيكيتيه,
فليبارحكما,برح
ومعادياكم,عدو
زماراكن,زمر
أضحيتم,ضحو
لتحرقتن,حرق
منفذيكم,نفذ
فتغمراها,غمر
تجبياكم,جبى
وربكتنهما,ربك
لمهلكتيكن,هلك
وليهور,هور
فسنلبدك,لبد
ولظئرك,
كهفوتكم,هفو
فسنتخيرها,خير
لضافرتنه,ضفر
لأحدثتموه,حدث
سيمنعانها,منع
وكدمعيتيكما,دمع
وأصبت,صوب
ولتشبههن,شبه
لأغادركم,غدر
لضريحيهما,ضرح
وستتنصلن,نصل
وكدكاكينهن,دكن
مصيدتكما,صيد
فبالرسالة,رسل
وكتقصيك,قصو
لجزالتكما,جزل
بتقولي,قول
بمفكرتهن,فكر
فقيموها,قيم
وستستعيركما,عور
ولتنتظرونا,نظر
وللعذرة,عذر
لقمقمهن,قمقم
فعاكستماهن,عكس
فسأعرجهم,عرج
أقاماهن,قوم
فليفضينك,فضو
أشلني,شل
للأشر,اشر
وببنطكما,
وكبخاريتيك,بخر
وسيفضحانها,فضح
فمعلموه,علم
فكالفوارة,فور
فالنصف,نصف
اسلما,سلم
كنزيليهما,نزل
وبمشكاتين,
ليلوثوك,لوث
لأقورهن,قور
فكداجيتي,دجو
وبنحلنا,نحل
فباعتدائهن,عدو
فجعلناها,جعل
فلسيادتي,سود
ولمناقشاتكن,نقش
فسيجتموني,سيج
فكسائحاتنا,سيح
كحشيشة,حش
فستنبشونهما,نبش
وكعنبريه,عنبر
ويلجئوها,لجأ
فكربع,ربع
وكنتراتهن,
وسيتجاهلنكن,جهل
فتطابقاه,طبق
وثعلبيان,
عبقتا,عبق
ويسقيهما,سقى
فللمنثور,نثر
وسأتزود,زود
وكخصمان,خصم
فبالمحدودية,حد
لقشلتك,قشل
فبمرقعة,رقع
وتعاهدكن,عهد
لتنضحكن,نضح
ويعسرانا,عسر
ولتذكرتك,ذكر
وكترفكن,ترف
ومصالحتي,صلح
وينومونكن,نوم
للمتعجل,عجل
وليبسطهم,بسط
فسيناشدونها,نشد
ولأبقرهم,بقر
فسيراعنا,رعى
موحدتاهما,وحد
فمستشارتاك,شور
فانتشلتهن,نشل
فيتخماهن,تخم
فليلطخا,لطخ
فمتبصركن,بصر
للمذق,مذق
فكمعايدتيكما,عيد
فبمصدريها,صدر
سنتشارك,شرك
ولنرتقب,رقب
يوصد,وصد
فسأنشلهن,نشل
ولجلديهم,جلد
ليجرين,جرى
وارتيابهن,ريب
فليثلماهن,ثلم
أشفارهما,شفر
لقائمتيهما,قوم
سنلقاهن,لقى
ألحقتماها,لحق
متنبهة,نبه
ونمساويان,
ولأنبذة,نبذ
ولرئتيكم,
وبحمحمتك,حمحم
وكمدعواته,دعو
فكمرتزقة,رزق
ففقعكم,فقع
يكفؤوننا,كفأ
فكاعتقاديتك,عقد
فلتنحيكن,نحو
لمتابعتي,تبع
أثكلتماني,ثكل
لرضعتانا,رضع
للسعاهم,لسع
فبمتظاهري,ظهر
بانضغاطك,ضغط
متعففاتي,عف
وكتوصيفيكم,وصف
نستحقكن,حق
لرشدتماهم,رشد
يستجوباننا,جوب
فسنموله,مول
أتهجدها,هجد
لتهضماهما,هضم
فننحكم,نحو
تهمزك,همز
وكرئيسات,رأس
فنكعبهم,كعب
ولتعدونها,عدو
واحتجزوكما,حجز
لدبابكم,دب
برضاعهن,رضع
لعرصهما,عرص
وكالتمويه,موه
بلداكم,بلد
فببرشهم,
فلتجوفيني,جوف
وستفرملينهم,فرمل
وبقطاعيتهم,قطع
وموسوميكم,وسم
رقاصنا,رقص
فتتعمدان,عمد
فنهبوني,نهب
زحمتموها,زحم
فستشلانهما,شل
فناولاني,نول
فأغطيهن,غطو
ومنامها,نوم
وكاجتماعهم,جمع
وككحالكما,كحل
فبأصالتكما,اصل
المداسات,دوس
وبالمتهتكة,هتك
فبعسلهن,عسل
لمغلتيكم,غل
ونتداعم,دعم
لكتبتانا,كتب
ولعشيرهن,عشر
فلأديبهما,ادب
مزمزتاهم,مزمز
تهيما,هيم
فلمتطفلي,طفل
وستروبهن,روب
استنشدتماها,نشد
فطربتانا,طرب
فأزاوجكما,زوج
سيغطسوننا,غطس
جهميكن,جهم
ففلكيي,فلك
فتهدلتا,هدل
ويبدؤوه,بدء
ولمستعط,عطى
ولتجرجرنهما,جرجر
برابحكما,ربح
تتريثوا,ريث
فظلمتيه,ظلم
ولهوامشهن,همش
فنحسدك,حسد
وعشبيين,عشب
وثومي,
فلبسيطي,بسط
وشائجهم,وشج
موهناها,موه
فستنازلنا,نزل
أمررته,مر
ولطالقهما,طلق
لتناجداها,نجد
بالمرتعدة,رعد
لمستغلاتهم,غل
ولمهلككما,هلك
وكوبركن,وبر
وكمسجونتيك,سجن
كقرينيكما,قرن
وستدفئانكن,دفئ
سيخدرننا,خدر
فزوجيتا,زوج
وسنستجديكم,جدو
لرطمتمانا,رطل
فعلقماهما,علقم
مستقبحتكم,قبح
سيبلدك,بلد
ولواصفي,وصف
فدبباكن,دب
فكالمستجدتين,جد
فلنستحليك,حلى
بحرانيتين,بحر
لأعاناهن,عون
ولتستوطنهما,وطن
وتهلسينني,هلس
وأبقياهم,بقى
التناظر,نظر
ليقيلاه,قيل
فزجلوه,زجل
وليدحروني,دحر
ولبدايتنا,بدء
فكاشتراطيتنا,شرط
فراضيا,رضى
ويعوضني,عوض
لحضنتها,حضن
فيهولونهم,هول
فبمسجلتكن,سجل
كنيبنا,نيب
لتربعنه,ربع
بسرايه,
استبنني,بين
ولتأزر,ازر
فسيتعاشرون,عشر
وبمشاكلتهم,شكل
وستصبغانهم,صبغ
لتنحرهم,نحر
فكموسوسيهم,وسوس
وتزلانني,زل
وإنشادها,نشد
للمتعلقتين,علق
فلتبعضاني,بعض
لمخزوناتنا,خزن
وأقحمتاهما,قحم
وتدمعك,دمع
وكأجرامهما,جرم
تثبرنهما,ثبر
ستعنتانكما,عنت
ولإعتاقهما,عتق
نرى,رأى
وسيغفلانكم,غفل
فلهمتما,لهم
بمتطلباتها,طلب
فكنساجتيها,نسج
فليوافوهم,وفى
لداولهم,دول
لمتبنها,تبن
ليمقعوا,مقع
لطيراك,طير
مخزيتي,خزى
الأرزة,
فمساعداكم,سعد
ولجداوله,جدول
وملاكتيهن,ملك
فبغضتنهما,بغض
كمؤسسيتكما,اسّ
وتضمانهما,ضم
يانعتانا,ينع
بنيوياه,بنى
فالمضغة,مضغ
مستجداتهم,جد
تهتاجون,هيج
وجثمانيي,جثم
وكمصلحي,صلح
كمنحنيتي,حنى
فلتحدروه,حدر
وجندتموني,جند
وكمقرونتنا,قرن
وبجمالاتي,جمل
بواهبه,وهب
فالتمكين,مكن
وكنبعها,نبع
وبميداليته,
لافتقرن,فقر
يضيئانك,ضوء
كإنسهم,انس
وأطرنا,اطر
وسيمغصنهن,مغص
وجويتي,جو
فكاندفاعتكم,دفع
ككركوك,
تمتان,مت
ستذاكرهم,ذكر
فكسوطهن,سوط
نلتبس,لبس
فليغمدوكما,غمد
لمغارسي,غرس
بقنصلك,
إضبارتاهن,ضبر
فيتقاربن,قرب
فبتفقيركن,فقر
فسيبلله,بل
وبلغتموهم,بلغ
فبالثنائيتين,ثني
وفحمتيكما,فحم
وأنصتكم,نصت
وأكلفكما,كلف
فكجحودنا,جحد
فبدعوتيهن,دعو
فبحسكتكم,حسك
نقلتاكن,نقل
فبابتداءي,بدء
سأعابثكما,عبث
فكمبيالتيهم,
وستحتكرونهم,حكر
جريمتين,جرم
فمدمرتكم,دمر
ترصعانا,رصع
ولتتشكرا,شكر
كمعاييرهن,عير
لأغربنكم,غرب
فهازلتين,هزل
وبثانيته,ثني
وترسمها,رسم
فكالتباغض,بغض
سنشنعك,شنع
فلأروية,
فلتفلقاك,فلق
ليتخذاني,اخذ
لمهربهن,هرب
فستقاسمينه,قسم
فقصقصتهن,قصقص
والقراح,قرح
برمضائك,رمض
وليخالفه,خلف
يستقبلوننا,قبل
وابتكار,بكر
لعطريكما,عطر
ونفاعله,فعل
سيكرهاننا,كره
فشتمتنهم,شتم
ككتابهما,كتب
وسيقولون,قول
فيتعكر,عكر
وسينوطهن,نوط
كالبيضويين,بيض
حقولهم,حقل
قبلتهن,قبل
لحياتيي,حيو
ولنلطم,لطم
ولنبكرهم,بكر
فسيسومونه,سوم
وبخوذتكما,
كإكثاركما,كثر
كحليلي,حل
فبمربياتهن,ربو
فهدرتنهما,هدر
فلمعتدتيهم,عد
ووطنوا,وطن
ليؤخركن,اخر
فبقطرانهما,قطرن
بالزملاء,زمل
وكمغلتكما,غل
فبجريحكم,جرح
فلمليجراميكما,
فلكلمتكم,كلم
القوقازية,
فسيرسخونكما,رسخ
كعكوف,عكف
فلتعديليكن,عدل
لتداعبوهن,دعب
وستعتقلنا,عقل
وبطبيبها,طب
خبازتا,خبز
وسيفتتحنني,فتح
فليخلجن,خلج
فرضيعنا,رضع
فلتطاهرن,طهر
ملأ,ملأ
بشروحك,شرح
وكبرعم,برعم
جرزته,جرز
فبنصبتنا,نصب
والعجز,عجز
فلأبذركما,بذر
فتقدمنه,قدم
ولمعياره,عير
بولائك,ولى
تأوهك,اوه
فلتكفئكم,كفأ
فتلميذة,تلمذ
وساقيانا,سقى
فالخاويتان,خوى
وبمزاعمه,زعم
كإرباكهما,ربك
لسبيان,سبي
وأنقتاهم,نقو
فكإشعاعيتي,شع
ويفئنكن,فيأ
ميكروسكوبيك,
آلفنهم,الف
وبمكوثهم,مكث
للكالحتين,كلح
ناهدتيكما,نهد
سيتكتكنني,تكتك
سيقنطهم,قنط
فكتنصيركن,نصر
تبللوهن,بل
نازحاكم,نزح
فقلقي,قلق
وسيتقادم,قدم
ومباعتيكم,بيع
ولاطاكم,لوط
فستمرحون,مرح
لخلدونا,خلد
ومعتمديهم,عمد
وكسالبي,سلب
ولتجهده,جهد
للاستقراء,قرأ
ليكرمننا,كرم
فتنضوون,ضوى
فسيؤيدونكم,ايد
تنتقدانهن,نقد
وكالجنرالات,
وكقبطيتي,قبط
أشاحتك,شيح
وتلحدانكم,لحد
فيشجناهما,شجن
تسلسلانك,سلسل
استواؤه,سوى
فبهاشميها,هشم
فمحبوسوك,حبس
فبالكهرباء,كهرب
تستجلبن,جلب
تهارش,هرش
فلمعجبكم,عجب
وليفقرهن,فقر
فناجزيك,نجز
وبقبرصيتين,قبرص
فخرافتهن,خرف
ولراجياتكما,رجو
سمسرا,سمسر
فلإخلاصنا,خلص
لمعدمتيكن,عدم
فعوالمها,علم
ومأفون,افن
فلتعايناكم,عين
وعقدوهما,عقد
فيشبونكن,شب
فليتهاطلا,هطل
فتفخمينني,فخم
فتصلعن,صلع
فمراحيضه,رحض
فيقهرنكم,قهر
فكسهمه,سهم
بنقاب,نقب
وبوسطييه,وسط
فباستدلاليهما,دل
ولشبانا,شبو
ولمحالة,حول
وكقويمها,قوم
كوليدتين,ولد
فجزازتاهن,جز
فبهتونكما,هتن
سأردف,ردف
وكعراكه,عرك
وكالقلقتين,قلق
ويبيضانك,بيض
فتمقتن,مقت
وآتيين,اتي
فبحواماتهن,حوم
لمؤانستها,انس
فنهزتاكما,نهز
وفزورتهن,فزر
سترسخها,رسخ
ومطالعيهن,طلع
بفهمي,فهم
كمصاصاتها,مص
ويحاقانه,حق
فلأجعدهم,جعد
فصافحنني,صفح
فبمحنق,حنق
فإبداءهم,بدو
وكإقراضهما,قرض
فبالمغلفات,غلف
مواصفتيك,وصف
فلمؤثلكم,اثل
فمايو,
لموزييكم,
لتنجحن,نجح
فيطمسان,طمس
للمستقطر,قطر
فتخابرا,خبر
وشروطهم,شرط
وتشلينهم,شل
فمجهوليتها,جهل
بتعاطيهن,عطى
فغزيك,غز
وبورشتيهن,ورش
وللموبوءتين,وبئ
ويخالعانكم,خلع
بخميلتهن,خمل
فلأهدركما,هدر
فعازاه,عوز
ولمبالييها,بلو
ولزرافتهم,زرف
وفوتنا,فوت
بهودجين,هدج
ستستغربونهما,غرب
بكروموسومكم,
وفركاكما,فرك
وبوضائعنا,وضع
فلنحرسك,حرس
فتماجنينها,مجن
لملاءتها,ملأ
ولقاي,لقى
راكموكن,ركم
فثفل,ثفل
وبريح,روح
فيرعنونه,رعن
تثمرينها,ثمر
سويداءهم,سود
فبنكراننا,نكر
بمذنبي,ذنب
لتنقطنه,نقط
فيركعوكن,ركع
ثورتموها,ثور
فيخلعوهما,خلع
تستعظم,عظم
ولأوليتهن,اول
وبغرضيكن,غرض
ألغماهما,لغم
لتطفلكن,طفل
وسيحدس,حدس
فأشهدتماهم,شهد
وسيصدقانكن,صدق
سيحررانكم,حر
وقمحياكما,قمح
فبغابتهم,غيب
وبالنشوة,نشى
فلأقماطهم,قمط
وكوهاجتيكم,وهج
وأبنائكن,بن
ولأنجابها,جوب
ستكتله,كتل
تبرقعانكما,برقع
لتتعهدوا,عهد
فقصديتنا,قصد
يستعدنها,عود
وفضيلكن,فضل
مطمئنيكن,طمأن
وشبوك,شب
فبعديدتيهن,عد
ولتتولاكن,ولى
فحزنت,حزن
وكافلوكن,كفل
يخفتن,خفت
تطمركم,طمر
فاعتقلاهما,عقل
وستحصدوننا,حصد
فبقصفكم,قصف
بمطبوعتيكما,طبع
فمقابلتيك,قبل
فمأكولهم,اكل
وتشابكتا,شبك
كآريكم,
غرضيي,غرض
سلبياتك,سلب
محذرتيك,حذر
فلترمقيها,رمق
فليعاودنك,عود
كالعدني,عدن
لتضوركما,ضور
وكخطيئتيكما,خطى
لتحريفهما,حرف
وتهرقنهما,هرق
فديوثهم,
مسخناكن,مسخ
فعاكسننا,عكس
فبالإصغار,صغر
لخدمتاهن,خدم
يحجزاهما,حجز
فمطرانيتهما,مطرن
تتضمننا,ضمن
فيمدنوك,مدن
وكصهاريجه,صهرج
فتتسدد,سد
وأصلحتاكن,صلح
تخفقينها,خفق
فلمعقودتكم,عقد
فليخترعن,خرع
ومقاولنا,قول
بالمندهش,دهش
بالناعم,نعم
يفندانك,فند
فسترقمنهما,رقم
كإتلافهن,تلف
فمحلتيك,حل
فالخسوف,خسف
فلتتسامياهما,سمو
لتتحاسبوا,حسب
يخيفاننا,خوف
ومزركشتا,زركش
لدونها,دون
ولأهنئها,هنأ
فأبعدتموهم,بعد
لأبطلتكما,بطل
ويزجلان,زجل
وبطركي,
وتلجئوني,لجأ
استعمالا,عمل
سيرضعك,رضع
كمطاعنكن,طعن
وتجسمتا,جسم
فكإباء,ابي
فتحطموه,حطم
ودملتم,دمل
فيطربنكن,طرب
فحبركم,حبر
فأقسمتموه,قسم
توجعاهم,وجع
فلتسعرا,سعر
فبغزارة,غزر
فبملاحقة,لحق
فستقودينها,قود
فيصفعهن,صفع
بمملحكما,ملح
بأوراده,ورد
فلمملوكيكم,ملك
لترنمتما,رنم
فليثقلكما,ثقل
ومسدسيكن,سدس
لاستخلصنني,خلص
ولتماريه,مرى
ويقبلاهن,قبل
ستجبيانكن,جبى
فيحصيانكما,حصى
ينمسانا,نمس
فكمسطبتيها,سطب
وستثنيانكن,ثني
تسيرنهم,سير
وكحانوتيتهما,حنت
فبحاتكن,حت
ولتعظكم,وعظ
فصهيريكما,صهر
لفلفتننا,لفلف
فلتغادروها,غدر
ترأسونها,رأس
وتضاربننا,ضرب
وباختيارياتها,خير
ودفنتموه,دفن
وحرارة,حر
فلمندبي,ندب
فلمتوفيين,وفى
وصوروها,صور
فأغدرهن,غدر
فلحبحبكم,
فلتحاشينني,حشو
لتجابهوهما,جبه
سيقتانها,قت
فهرتننا,هور
تكنفيهما,كنف
لينطو,طوى
فقطفناهن,قطف
فتشفياهم,شفو
ولياؤه,
بكلابهن,كلب
وسيقرقرن,قرقر
مختلساتهن,خلس
المخدرتين,خدر
بشيرنا,بشر
بقبرها,قبر
سيضرموننا,ضرم
يسجونهن,سجو
خماراكما,خمر
وشحطنهما,شحط
فلتخافتنها,خفت
بأغباب,غب
غضاريفها,غضرف
فنازلاكم,نزل
فمغتالتاكما,غول
فينخبك,نخب
فبمحاصرتي,حصر
لسربناهم,سرب
فلعاقلي,عقل
بالغاسلين,غسل
فحلن,حول
كالأسطورة,
بتهويلهم,هول
انحجبتم,حجب
ولمنكم,لوم
لمصيفيك,صيف
وتجاسرها,جسر
ويساورونكم,سور
ولسلخ,سلخ
والمهيبان,هيب
لفصلت,فصل
فبقرابتكن,قرب
ستفقسونهن,فقس
لمازحنهم,مزح
فكبراعتكم,برع
فيبثقنكما,بثق
وللطريق,طرق
فليكابلوكم,كبل
كإفساحي,فسح
فستعاجل,عجل
لنابذتمانا,نبذ
وبرباطيكم,ربط
بروائيتهم,روى
ومطاوعتيه,طوع
وتتصارحوا,صرح
كشمسك,شمس
فللبديهيين,بده
وتقابلانا,قبل
وليرجئهم,رجأ
وأبرموكما,برم
وبشأفتنا,
وكبقجتينا,
وتناوشوهم,نوش
فسيستودعانهما,ودع
فكمجسدتكما,جسد
وسألفهن,لف
الملغاة,لغو
ولتقرضوني,قرض
عكازة,عكز
وليميزاهم,ميز
اجتسر,جسر
لهذائكم,هذى
وأسبخ,سبخ
ومرائكن,مرى
تزوجهن,زوج
ستصلانك,وصل
محجبتيكن,حجب
بكوزه,كوز
لتعمدنهن,عمد
وسنبجلكن,بجل
وأزمتاهما,ازم
فلخيطييكما,خيط
وبمتعافية,عفو
ويعجزنكم,عجز
وبشموليتها,شمل
لانتقدتماه,نقد
فليهزلنا,هزل
وأرممه,رم
فلترعنكما,رعن
تملكينا,ملك
فلاقتصاديين,قصد
كيافعينا,يفع
فتنترونا,نتر
فليبتدئوها,بدء
فلترقدا,رقد
تراجيديهم,
وبالهنديات,
ولاستلابكم,سلب
وكتحريكيك,حرك
ومتنكرو,نكر
لتمنوكن,منو
كمذهلتها,ذهل
كأقسامه,قسم
اقترضتاهما,قرض
فتهادياهن,هدى
لأتمتهم,تم
لتحاماه,حمى
نطلسكم,طلس
فتترنحون,رنح
وكمرحاضهم,رحض
ومتضمنتاها,ضمن
لتدركاها,درك
وكمقصلتكم,قصل
فبخميصهما,خمص
فينغرسا,غرس
لنتائج,نتج
فبمملتكم,مل
وأركعاهن,ركع
وكدخلته,دخل
امتعضن,معض
